,incumplimiento,tipo_de_cuenta,genero,edad_del_cliente,co_solicitantes,dependientes,monto_del_prestamo,ubicacion_de_sucursal,nivel_de_producto,estatus_laboral,es_sostenedor_principal,grupo_de_puntaje_crediticio,area_residencial,estado_actual_de_la_cuenta,tiene_cuenta_conjunta,indicador_aleatorio,residencial_Rural,residencial_Suburbana,residencial_Urbana
738,0.0,Corriente,Hombre,27.0,2,1,12705.0,Suiza,Avanzado,Desempleo,False,1,Suburbana,no,True,,,,
739,0.0,Corriente,Mujer,55.0,1,1,24838.0,Suiza,Avanzado,Retirado,False,3,Rural,no,False,,,,
740,0.0,Corriente,Hombre,25.0,2,4,13248.0,Suiza,Basico,Desempleo,False,8,Suburbana,yes,True,,,,
741,0.0,Corriente,Hombre,42.0,2,4,21597.0,Suiza,Avanzado,Desempleo,True,8,Urbana,yes,False,,,,
742,0.0,Inversiones,Mujer,83.0,2,3,3592.0,Suiza,Intermedio,Estudiante,True,8,Suburbana,no,False,,,,
743,0.0,Ahorro,Hombre,67.0,1,4,23192.0,Suiza,Avanzado,Empleo,True,6,Urbana,yes,False,,,,
744,0.0,Ahorro,Mujer,84.0,0,2,24362.0,Suiza,Avanzado,Empleo,False,6,Rural,yes,True,,,,
745,0.0,Inversiones,Hombre,66.0,0,1,25360.0,Suiza,Basico,Retirado,True,5,Suburbana,yes,True,,,,
746,0.0,Ahorro,Mujer,53.0,1,4,14471.0,Suiza,Avanzado,Estudiante,False,9,Rural,no,False,,,,
747,0.0,Corriente,Mujer,85.0,0,2,15116.0,Suiza,Avanzado,Empleo,True,4,Suburbana,no,True,,,,
748,0.0,Ahorro,Mujer,58.0,0,2,5433.0,Suiza,Intermedio,Estudiante,True,10,Urbana,yes,True,,,,
749,0.0,Corriente,Mujer,79.0,2,2,5426.0,Suiza,Basico,Empleo,False,7,Suburbana,yes,True,,,,
750,0.0,Inversiones,Hombre,27.0,2,2,26263.0,Suiza,Basico,Estudiante,True,1,Suburbana,yes,False,,,,
751,0.0,Ahorro,Hombre,38.0,1,3,4469.0,Suiza,Intermedio,Retirado,True,9,Urbana,yes,True,,,,
752,0.0,Inversiones,Mujer,53.0,1,2,36233.0,Suiza,Avanzado,Desempleo,True,7,Urbana,no,False,,,,
753,0.0,Ahorro,Mujer,29.0,0,3,4819.0,Suiza,Basico,Retirado,False,10,Urbana,no,False,,,,
754,0.0,Corriente,Mujer,19.0,2,3,42243.0,Suiza,Basico,Empleo,True,9,Suburbana,yes,False,,,,
755,0.0,Inversiones,Hombre,30.0,1,2,40376.0,Suiza,Avanzado,Retirado,False,7,Rural,yes,True,,,,
756,0.0,Ahorro,Hombre,70.0,1,1,42409.0,Suiza,Avanzado,Desempleo,True,2,Suburbana,no,False,,,,
757,0.0,Corriente,Hombre,49.0,1,2,20823.0,Suiza,Basico,Retirado,True,6,Suburbana,yes,True,,,,
758,0.0,Inversiones,Hombre,33.0,1,2,16928.0,Suiza,Avanzado,Empleo,True,10,Rural,no,True,,,,
759,0.0,Inversiones,Mujer,49.0,1,2,35078.0,Suiza,Basico,Empleo,True,4,Urbana,yes,False,,,,
760,0.0,Ahorro,Mujer,49.0,1,1,21450.0,Suiza,Avanzado,Retirado,False,3,Suburbana,no,False,,,,
761,0.0,Ahorro,Mujer,28.0,0,0,43541.0,Suiza,Avanzado,Desempleo,True,2,Rural,yes,False,,,,
762,0.0,Ahorro,Hombre,27.0,2,0,42289.0,Suiza,Intermedio,Retirado,False,6,Urbana,yes,True,,,,
763,0.0,Corriente,Hombre,32.0,2,3,18793.0,Suiza,Avanzado,Desempleo,False,8,Urbana,no,True,,,,
764,0.0,Ahorro,Hombre,34.0,1,3,6864.0,Suiza,Intermedio,Estudiante,True,6,Suburbana,no,False,,,,
765,0.0,Inversiones,Mujer,57.0,2,1,35849.0,Suiza,Avanzado,Desempleo,True,9,Urbana,yes,False,,,,
766,0.0,Inversiones,Mujer,35.0,2,4,1191.0,Suiza,Basico,Estudiante,False,5,Urbana,yes,True,,,,
767,0.0,Ahorro,Hombre,72.0,2,0,30562.0,Suiza,Basico,Retirado,False,2,Rural,no,True,,,,
768,0.0,Ahorro,Mujer,42.0,1,3,1431.0,Suiza,Avanzado,Desempleo,True,8,Rural,no,False,,,,
769,0.0,Inversiones,Hombre,76.0,1,0,46396.0,Suiza,Avanzado,Estudiante,True,9,Urbana,yes,True,,,,
770,0.0,Corriente,Hombre,39.0,2,1,32230.0,Suiza,Basico,Estudiante,True,10,Rural,yes,True,,,,
771,0.0,Ahorro,Mujer,47.0,2,1,14726.0,Suiza,Avanzado,Estudiante,True,4,Urbana,no,True,,,,
772,0.0,Ahorro,Hombre,61.0,1,4,14361.0,Suiza,Intermedio,Empleo,True,6,Suburbana,no,True,,,,
773,0.0,Inversiones,Mujer,49.0,0,4,31801.0,Suiza,Intermedio,Retirado,False,10,Rural,no,True,,,,
774,0.0,Ahorro,Hombre,68.0,2,1,48743.0,Suiza,Intermedio,Estudiante,True,8,Urbana,no,True,,,,
775,0.0,Corriente,Mujer,63.0,0,3,23266.0,Suiza,Intermedio,Desempleo,True,9,Urbana,no,False,,,,
776,0.0,Inversiones,Mujer,38.0,2,0,36674.0,Suiza,Intermedio,Estudiante,False,5,Rural,yes,True,,,,
777,0.0,Ahorro,Mujer,49.0,0,2,41607.0,Suiza,Avanzado,Empleo,True,6,Rural,yes,False,,,,
778,0.0,Inversiones,Hombre,56.0,0,4,18195.0,Suiza,Avanzado,Retirado,True,4,Suburbana,no,False,,,,
779,0.0,Ahorro,Hombre,29.0,0,2,41847.0,Suiza,Intermedio,Empleo,False,5,Urbana,yes,True,,,,
780,0.0,Ahorro,Mujer,64.0,1,3,3621.0,Suiza,Avanzado,Empleo,True,7,Suburbana,yes,False,,,,
781,0.0,Ahorro,Mujer,35.0,0,4,18757.0,Suiza,Avanzado,Empleo,False,9,Suburbana,no,False,,,,
782,0.0,Corriente,Hombre,38.0,0,2,28664.0,Suiza,Intermedio,Desempleo,True,10,Suburbana,yes,False,,,,
783,0.0,Corriente,Hombre,30.0,0,3,25991.0,Suiza,Avanzado,Retirado,True,6,Rural,yes,True,,,,
784,0.0,Inversiones,Hombre,38.0,2,0,23665.0,Suiza,Avanzado,Retirado,True,6,Suburbana,yes,False,,,,
785,0.0,Ahorro,Mujer,25.0,0,3,49214.0,Suiza,Avanzado,Desempleo,False,8,Rural,no,True,,,,
786,0.0,Ahorro,Hombre,63.0,2,4,4248.0,Suiza,Intermedio,Retirado,False,4,Rural,no,False,,,,
787,0.0,Corriente,Hombre,24.0,0,1,33545.0,Suiza,Avanzado,Empleo,False,3,Suburbana,yes,False,,,,
788,0.0,Ahorro,Mujer,40.0,0,0,27053.0,Suiza,Basico,Retirado,False,7,Suburbana,yes,False,,,,
789,0.0,Corriente,Hombre,39.0,1,2,44831.0,Suiza,Basico,Desempleo,True,5,Urbana,yes,False,,,,
790,0.0,Ahorro,Hombre,39.0,2,4,30997.0,Suiza,Intermedio,Empleo,False,2,Suburbana,yes,True,,,,
791,0.0,Inversiones,Hombre,46.0,0,1,31808.0,Suiza,Basico,Desempleo,False,2,Urbana,yes,False,,,,
792,0.0,Ahorro,Mujer,30.0,2,3,40060.0,Suiza,Intermedio,Estudiante,False,6,Suburbana,yes,False,,,,
793,0.0,Ahorro,Mujer,19.0,2,1,47186.0,Suiza,Basico,Empleo,True,8,Suburbana,no,True,,,,
794,0.0,Corriente,Mujer,46.0,1,4,10874.0,Suiza,Basico,Empleo,True,1,Suburbana,yes,True,,,,
795,0.0,Ahorro,Mujer,69.0,1,4,5175.0,Suiza,Basico,Retirado,False,6,Suburbana,yes,True,,,,
796,0.0,Ahorro,Mujer,44.0,1,1,1670.0,Suiza,Intermedio,Empleo,False,2,Urbana,no,False,,,,
797,0.0,Corriente,Mujer,67.0,1,3,41949.0,Suiza,Intermedio,Desempleo,True,2,Urbana,yes,True,,,,
798,0.0,Inversiones,Mujer,40.0,1,1,43985.0,Suiza,Avanzado,Retirado,False,7,Suburbana,yes,True,,,,
799,0.0,Inversiones,Hombre,61.0,1,4,12950.0,Suiza,Intermedio,Estudiante,False,10,Suburbana,yes,True,,,,
800,0.0,Corriente,Hombre,39.0,1,4,11180.0,Suiza,Basico,Desempleo,False,1,Urbana,yes,True,,,,
801,0.0,Corriente,Mujer,60.0,1,2,10568.0,Suiza,Basico,Estudiante,False,6,Rural,no,True,,,,
802,0.0,Corriente,Hombre,54.0,0,2,35730.0,Suiza,Intermedio,Estudiante,True,7,Rural,yes,True,,,,
803,0.0,Corriente,Hombre,78.0,2,0,46918.0,Suiza,Intermedio,Estudiante,True,8,Rural,no,False,,,,
804,0.0,Corriente,Mujer,73.0,1,4,26706.0,Suiza,Intermedio,Empleo,True,7,Urbana,yes,True,,,,
805,0.0,Inversiones,Hombre,20.0,1,2,787.0,Suiza,Avanzado,Desempleo,False,6,Urbana,yes,False,,,,
806,0.0,Inversiones,Hombre,80.0,2,1,22837.0,Suiza,Basico,Desempleo,False,9,Rural,no,True,,,,
807,0.0,Corriente,Hombre,36.0,0,3,21166.0,Suiza,Avanzado,Empleo,True,3,Rural,yes,True,,,,
808,0.0,Ahorro,Hombre,40.0,2,1,1661.0,Suiza,Avanzado,Retirado,True,6,Suburbana,no,True,,,,
809,0.0,Corriente,Hombre,46.0,2,3,49781.0,Suiza,Basico,Estudiante,True,4,Urbana,no,False,,,,
810,0.0,Ahorro,Mujer,47.0,1,2,35631.0,Suiza,Basico,Desempleo,False,2,Urbana,no,True,,,,
811,0.0,Corriente,Mujer,56.0,2,0,25035.0,Suiza,Intermedio,Empleo,True,1,Rural,yes,True,,,,
812,0.0,Corriente,Mujer,42.0,2,1,33028.0,Suiza,Intermedio,Estudiante,False,1,Rural,yes,True,,,,
813,0.0,Inversiones,Hombre,25.0,1,1,39251.0,Suiza,Avanzado,Retirado,False,10,Urbana,yes,True,,,,
814,0.0,Ahorro,Mujer,75.0,1,1,17027.0,Suiza,Intermedio,Retirado,True,3,Suburbana,yes,False,,,,
815,0.0,Ahorro,Hombre,33.0,1,3,41475.0,Suiza,Intermedio,Estudiante,True,4,Rural,no,False,,,,
816,0.0,Inversiones,Hombre,89.0,1,2,24353.0,Suiza,Basico,Retirado,False,2,Urbana,yes,False,,,,
817,0.0,Inversiones,Hombre,18.0,2,1,15258.0,Suiza,Basico,Desempleo,True,1,Urbana,yes,False,,,,
818,0.0,Inversiones,Hombre,22.0,2,1,744.0,Suiza,Intermedio,Desempleo,True,4,Suburbana,no,False,,,,
819,0.0,Inversiones,Mujer,20.0,0,0,3678.0,Suiza,Basico,Desempleo,False,7,Suburbana,no,True,,,,
820,0.0,Ahorro,Mujer,82.0,0,0,32331.0,Suiza,Intermedio,Retirado,False,10,Rural,yes,True,,,,
821,0.0,Ahorro,Hombre,21.0,2,2,2676.0,Suiza,Basico,Desempleo,False,6,Rural,no,True,,,,
822,0.0,Corriente,Mujer,81.0,0,2,38270.0,Suiza,Basico,Empleo,False,6,Rural,no,False,,,,
823,0.0,Corriente,Hombre,27.0,2,4,34154.0,Suiza,Basico,Desempleo,False,9,Urbana,no,True,,,,
824,0.0,Inversiones,Mujer,38.0,0,0,27127.0,Suiza,Basico,Desempleo,True,2,Rural,no,False,,,,
825,0.0,Inversiones,Mujer,63.0,1,4,46989.0,Suiza,Intermedio,Retirado,False,4,Urbana,no,True,,,,
826,0.0,Inversiones,Hombre,44.0,0,3,45410.0,Suiza,Avanzado,Desempleo,False,5,Rural,yes,False,,,,
827,0.0,Corriente,Mujer,83.0,1,4,25381.0,Suiza,Basico,Estudiante,False,1,Suburbana,yes,True,,,,
828,0.0,Corriente,Hombre,58.0,1,1,35922.0,Suiza,Intermedio,Empleo,True,8,Suburbana,yes,True,,,,
829,0.0,Corriente,Mujer,30.0,1,4,12484.0,Suiza,Intermedio,Retirado,False,8,Urbana,yes,True,,,,
830,0.0,Corriente,Hombre,26.0,1,2,24276.0,Suiza,Basico,Empleo,False,6,Suburbana,yes,True,,,,
831,0.0,Corriente,Hombre,53.0,0,3,18255.0,Suiza,Avanzado,Estudiante,False,5,Urbana,yes,False,,,,
832,0.0,Corriente,Mujer,75.0,2,1,7635.0,Suiza,Basico,Retirado,True,8,Urbana,yes,True,,,,
833,0.0,Corriente,Mujer,71.0,1,4,820.0,Suiza,Intermedio,Retirado,False,3,Suburbana,no,True,,,,
834,0.0,Inversiones,Hombre,29.0,0,3,37922.0,Suiza,Avanzado,Desempleo,False,3,Urbana,yes,True,,,,
835,0.0,Inversiones,Mujer,31.0,1,3,29135.0,Suiza,Intermedio,Empleo,False,2,Suburbana,yes,False,,,,
836,0.0,Inversiones,Mujer,51.0,0,1,22184.0,Suiza,Basico,Estudiante,True,5,Rural,yes,True,,,,
837,0.0,Inversiones,Hombre,70.0,0,4,23738.0,Suiza,Avanzado,Estudiante,True,3,Rural,no,True,,,,
838,0.0,Corriente,Hombre,37.0,0,3,22389.0,Suiza,Intermedio,Retirado,True,3,Suburbana,yes,True,,,,
839,0.0,Ahorro,Mujer,33.0,2,3,30813.0,Suiza,Intermedio,Desempleo,True,6,Suburbana,yes,True,,,,
840,0.0,Corriente,Hombre,87.0,0,0,33035.0,Suiza,Intermedio,Retirado,False,8,Suburbana,no,True,,,,
841,0.0,Ahorro,Hombre,73.0,0,3,49399.0,Suiza,Basico,Retirado,False,2,Suburbana,yes,False,,,,
842,0.0,Inversiones,Hombre,75.0,2,0,11270.0,Suiza,Avanzado,Retirado,True,4,Rural,yes,False,,,,
843,0.0,Corriente,Mujer,21.0,2,4,39821.0,Suiza,Basico,Retirado,True,7,Urbana,no,False,,,,
844,0.0,Inversiones,Mujer,21.0,0,4,20926.0,Suiza,Basico,Estudiante,False,1,Urbana,yes,True,,,,
845,0.0,Corriente,Hombre,37.0,2,4,44827.0,Suiza,Basico,Estudiante,False,1,Rural,no,False,,,,
846,0.0,Inversiones,Mujer,27.0,1,2,42277.0,Suiza,Avanzado,Retirado,True,10,Urbana,yes,True,,,,
847,0.0,Ahorro,Hombre,41.0,1,4,46750.0,Suiza,Basico,Retirado,True,7,Rural,yes,True,,,,
848,0.0,Ahorro,Mujer,43.0,2,3,7998.0,Suiza,Basico,Desempleo,True,7,Urbana,yes,True,,,,
849,0.0,Ahorro,Hombre,54.0,2,1,39904.0,Suiza,Basico,Retirado,True,1,Suburbana,no,True,,,,
850,0.0,Corriente,Hombre,71.0,0,0,40630.0,Suiza,Basico,Estudiante,False,1,Suburbana,no,False,,,,
851,0.0,Ahorro,Mujer,38.0,2,2,16895.0,Suiza,Intermedio,Empleo,True,4,Suburbana,no,False,,,,
852,0.0,Corriente,Hombre,55.0,0,4,49846.0,Suiza,Basico,Estudiante,True,5,Rural,yes,False,,,,
853,0.0,Ahorro,Mujer,63.0,1,4,3037.0,Suiza,Intermedio,Desempleo,False,5,Rural,yes,True,,,,
854,0.0,Ahorro,Mujer,21.0,2,1,19726.0,Suiza,Basico,Estudiante,False,4,Urbana,no,False,,,,
855,0.0,Corriente,Hombre,77.0,0,1,15716.0,Suiza,Avanzado,Empleo,False,8,Urbana,no,False,,,,
856,0.0,Corriente,Hombre,74.0,0,2,19113.0,Suiza,Intermedio,Retirado,False,7,Urbana,yes,True,,,,
857,0.0,Ahorro,Mujer,62.0,1,0,3509.0,Suiza,Intermedio,Empleo,False,9,Rural,yes,False,,,,
858,0.0,Corriente,Hombre,37.0,2,4,24868.0,Suiza,Intermedio,Retirado,True,7,Urbana,yes,True,,,,
859,0.0,Ahorro,Hombre,34.0,1,2,29827.0,Suiza,Intermedio,Retirado,True,10,Suburbana,yes,False,,,,
860,0.0,Corriente,Hombre,88.0,0,3,14709.0,Suiza,Avanzado,Estudiante,True,1,Urbana,no,False,,,,
861,0.0,Inversiones,Hombre,21.0,0,3,48943.0,Suiza,Basico,Estudiante,False,7,Suburbana,yes,False,,,,
862,0.0,Inversiones,Hombre,31.0,2,2,15529.0,Suiza,Intermedio,Estudiante,True,1,Rural,yes,True,,,,
863,0.0,Inversiones,Mujer,20.0,0,4,2577.0,Suiza,Avanzado,Desempleo,False,7,Suburbana,yes,False,,,,
864,0.0,Inversiones,Mujer,75.0,2,2,14407.0,Suiza,Intermedio,Estudiante,True,10,Suburbana,yes,False,,,,
865,0.0,Inversiones,Hombre,72.0,1,4,37135.0,Suiza,Basico,Desempleo,True,8,Suburbana,yes,False,,,,
866,0.0,Ahorro,Hombre,21.0,2,1,49420.0,Suiza,Intermedio,Estudiante,False,9,Rural,yes,False,,,,
867,0.0,Inversiones,Hombre,41.0,2,2,5373.0,Suiza,Avanzado,Retirado,False,3,Rural,yes,True,,,,
868,0.0,Inversiones,Mujer,51.0,0,4,9135.0,Suiza,Basico,Desempleo,True,4,Rural,no,True,,,,
869,0.0,Inversiones,Hombre,47.0,0,2,33565.0,Suiza,Avanzado,Empleo,True,4,Rural,no,False,,,,
870,0.0,Inversiones,Mujer,36.0,2,2,46363.0,Suiza,Basico,Desempleo,True,9,Urbana,no,False,,,,
871,0.0,Corriente,Mujer,48.0,0,4,42304.0,Suiza,Basico,Desempleo,True,7,Rural,yes,False,,,,
872,0.0,Ahorro,Mujer,77.0,0,4,34283.0,Suiza,Basico,Empleo,True,3,Suburbana,no,True,,,,
873,0.0,Inversiones,Hombre,77.0,0,0,34652.0,Suiza,Intermedio,Desempleo,False,10,Rural,yes,False,,,,
874,0.0,Inversiones,Mujer,36.0,2,2,42013.0,Suiza,Avanzado,Retirado,False,5,Urbana,yes,False,,,,
875,0.0,Inversiones,Hombre,66.0,0,3,29592.0,Suiza,Avanzado,Estudiante,False,7,Urbana,yes,True,,,,
876,0.0,Ahorro,Mujer,80.0,2,2,18153.0,Suiza,Avanzado,Empleo,False,8,Urbana,yes,True,,,,
877,0.0,Corriente,Hombre,39.0,0,2,32963.0,Suiza,Basico,Estudiante,True,1,Suburbana,no,True,,,,
878,0.0,Ahorro,Mujer,41.0,1,4,34528.0,Suiza,Intermedio,Retirado,True,2,Rural,yes,False,,,,
879,0.0,Corriente,Hombre,47.0,0,2,40969.0,Suiza,Basico,Empleo,False,7,Rural,yes,True,,,,
880,0.0,Inversiones,Mujer,75.0,0,2,21447.0,Suiza,Avanzado,Estudiante,True,2,Rural,no,True,,,,
881,0.0,Inversiones,Hombre,48.0,2,3,30478.0,Suiza,Intermedio,Estudiante,False,7,Suburbana,no,False,,,,
882,0.0,Ahorro,Hombre,81.0,2,4,22556.0,Suiza,Intermedio,Retirado,True,9,Suburbana,no,True,,,,
883,0.0,Ahorro,Hombre,36.0,0,2,29507.0,Suiza,Intermedio,Estudiante,True,2,Urbana,yes,False,,,,
884,0.0,Corriente,Hombre,65.0,1,1,43669.0,Suiza,Avanzado,Retirado,True,7,Urbana,no,False,,,,
885,0.0,Corriente,Mujer,62.0,0,0,48787.0,Suiza,Intermedio,Desempleo,False,4,Rural,yes,True,,,,
886,0.0,Ahorro,Mujer,72.0,0,3,45132.0,Suiza,Intermedio,Retirado,False,2,Suburbana,yes,False,,,,
887,0.0,Corriente,Hombre,72.0,1,2,48949.0,Suiza,Basico,Desempleo,False,7,Suburbana,no,True,,,,
888,0.0,Ahorro,Mujer,35.0,2,1,6043.0,Suiza,Basico,Empleo,False,5,Rural,no,True,,,,
889,0.0,Corriente,Hombre,80.0,0,2,21567.0,Suiza,Intermedio,Estudiante,True,1,Rural,no,True,,,,
890,0.0,Ahorro,Hombre,64.0,2,2,45756.0,Suiza,Intermedio,Retirado,True,5,Urbana,yes,False,,,,
891,0.0,Ahorro,Mujer,74.0,2,4,25597.0,Suiza,Basico,Retirado,True,3,Urbana,yes,True,,,,
892,0.0,Ahorro,Hombre,62.0,1,4,43347.0,Suiza,Basico,Estudiante,True,7,Urbana,yes,False,,,,
893,0.0,Corriente,Hombre,50.0,1,4,44012.0,Suiza,Basico,Estudiante,False,6,Rural,yes,False,,,,
894,0.0,Corriente,Mujer,34.0,2,1,4309.0,Suiza,Avanzado,Empleo,True,8,Rural,yes,False,,,,
895,0.0,Corriente,Hombre,87.0,0,2,22691.0,Suiza,Avanzado,Empleo,True,5,Urbana,yes,True,,,,
896,0.0,Ahorro,Hombre,21.0,2,0,21767.0,Suiza,Basico,Retirado,True,2,Urbana,no,False,,,,
897,0.0,Corriente,Hombre,37.0,0,3,7706.0,Suiza,Intermedio,Empleo,False,9,Suburbana,yes,False,,,,
898,0.0,Corriente,Hombre,64.0,0,4,21557.0,Suiza,Basico,Desempleo,False,8,Suburbana,no,True,,,,
899,0.0,Ahorro,Mujer,32.0,1,4,29492.0,Suiza,Avanzado,Empleo,False,6,Urbana,no,True,,,,
900,0.0,Inversiones,Mujer,87.0,0,2,47014.0,Suiza,Intermedio,Empleo,True,10,Urbana,no,False,,,,
901,0.0,Ahorro,Mujer,64.0,0,2,16495.0,Suiza,Avanzado,Retirado,False,7,Suburbana,no,False,,,,
902,0.0,Corriente,Hombre,26.0,2,1,49303.0,Suiza,Intermedio,Desempleo,True,9,Urbana,no,True,,,,
903,0.0,Ahorro,Hombre,33.0,1,1,44939.0,Suiza,Avanzado,Empleo,True,7,Suburbana,yes,False,,,,
904,0.0,Inversiones,Mujer,86.0,0,4,13710.0,Suiza,Intermedio,Desempleo,True,3,Suburbana,yes,False,,,,
905,0.0,Ahorro,Hombre,78.0,0,2,18293.0,Suiza,Intermedio,Desempleo,False,6,Suburbana,yes,False,,,,
906,0.0,Corriente,Hombre,27.0,1,0,26770.0,Suiza,Intermedio,Desempleo,False,7,Rural,yes,False,,,,
907,0.0,Inversiones,Hombre,67.0,2,3,5697.0,Suiza,Intermedio,Estudiante,True,2,Rural,no,True,,,,
908,0.0,Corriente,Hombre,20.0,1,2,48821.0,Suiza,Avanzado,Estudiante,True,3,Urbana,no,False,,,,
909,0.0,Inversiones,Mujer,87.0,1,2,7952.0,Suiza,Avanzado,Estudiante,False,4,Suburbana,no,True,,,,
910,0.0,Inversiones,Mujer,68.0,0,1,41986.0,Suiza,Intermedio,Estudiante,False,10,Rural,yes,False,,,,
911,0.0,Ahorro,Mujer,36.0,0,3,15359.0,Suiza,Intermedio,Retirado,False,6,Urbana,yes,True,,,,
912,0.0,Ahorro,Hombre,59.0,2,4,27736.0,Suiza,Avanzado,Empleo,True,1,Urbana,yes,False,,,,
913,0.0,Corriente,Mujer,52.0,0,2,32399.0,Suiza,Intermedio,Estudiante,True,9,Urbana,yes,True,,,,
914,0.0,Ahorro,Mujer,63.0,0,4,32583.0,Suiza,Intermedio,Retirado,True,5,Urbana,no,False,,,,
915,0.0,Ahorro,Hombre,43.0,1,2,2672.0,Suiza,Intermedio,Empleo,False,7,Urbana,no,True,,,,
916,0.0,Inversiones,Hombre,86.0,0,4,46426.0,Suiza,Basico,Estudiante,False,9,Suburbana,yes,False,,,,
917,0.0,Ahorro,Mujer,81.0,2,3,17163.0,Suiza,Intermedio,Empleo,False,9,Urbana,yes,False,,,,
918,0.0,Inversiones,Mujer,54.0,1,1,28040.0,Suiza,Basico,Estudiante,True,1,Suburbana,no,True,,,,
919,0.0,Inversiones,Mujer,66.0,2,3,19553.0,Suiza,Intermedio,Retirado,True,1,Rural,no,True,,,,
920,0.0,Inversiones,Mujer,38.0,1,0,11585.0,Suiza,Avanzado,Desempleo,False,3,Urbana,no,True,,,,
921,0.0,Corriente,Hombre,81.0,0,1,31064.0,Suiza,Basico,Desempleo,True,6,Rural,no,True,,,,
922,0.0,Corriente,Mujer,22.0,1,3,24709.0,Suiza,Basico,Empleo,False,2,Suburbana,yes,True,,,,
923,0.0,Corriente,Mujer,87.0,1,0,4481.0,Suiza,Intermedio,Retirado,True,10,Suburbana,no,False,,,,
924,0.0,Inversiones,Hombre,21.0,0,2,21653.0,Suiza,Intermedio,Desempleo,False,1,Rural,no,True,,,,
925,0.0,Corriente,Mujer,56.0,0,2,5747.0,Suiza,Basico,Estudiante,True,1,Urbana,no,True,,,,
926,0.0,Corriente,Hombre,52.0,2,4,11053.0,Suiza,Avanzado,Desempleo,True,5,Urbana,no,False,,,,
927,0.0,Ahorro,Hombre,18.0,2,1,21311.0,Suiza,Avanzado,Empleo,False,4,Rural,yes,True,,,,
928,0.0,Corriente,Hombre,41.0,0,2,30345.0,Suiza,Intermedio,Empleo,False,1,Rural,yes,True,,,,
929,0.0,Corriente,Mujer,74.0,0,1,6635.0,Suiza,Avanzado,Retirado,False,4,Rural,yes,True,,,,
930,0.0,Inversiones,Mujer,87.0,0,2,6073.0,Suiza,Avanzado,Empleo,False,3,Urbana,yes,False,,,,
931,0.0,Inversiones,Hombre,58.0,1,4,14231.0,Suiza,Intermedio,Desempleo,False,2,Urbana,yes,True,,,,
932,0.0,Inversiones,Mujer,71.0,1,3,7689.0,Suiza,Avanzado,Desempleo,True,9,Urbana,yes,False,,,,
933,0.0,Inversiones,Mujer,63.0,1,4,15041.0,Suiza,Intermedio,Desempleo,False,1,Rural,no,False,,,,
934,0.0,Inversiones,Hombre,77.0,0,0,44146.0,Suiza,Basico,Desempleo,False,7,Urbana,no,True,,,,
935,0.0,Inversiones,Hombre,77.0,2,2,11587.0,Suiza,Intermedio,Retirado,False,4,Suburbana,no,False,,,,
936,0.0,Corriente,Mujer,74.0,0,0,46935.0,Suiza,Basico,Estudiante,True,5,Rural,no,True,,,,
937,0.0,Inversiones,Hombre,48.0,1,0,3276.0,Suiza,Basico,Estudiante,False,10,Urbana,yes,True,,,,
938,0.0,Inversiones,Mujer,41.0,1,1,42579.0,Suiza,Avanzado,Retirado,False,5,Rural,no,True,,,,
939,0.0,Ahorro,Mujer,53.0,0,2,28064.0,Suiza,Avanzado,Empleo,False,1,Suburbana,yes,True,,,,
940,0.0,Corriente,Mujer,47.0,0,0,29335.0,Suiza,Avanzado,Estudiante,True,6,Suburbana,no,True,,,,
941,0.0,Corriente,Mujer,41.0,1,3,8197.0,Suiza,Intermedio,Empleo,True,9,Rural,no,False,,,,
942,0.0,Corriente,Hombre,47.0,1,0,15129.0,Suiza,Avanzado,Estudiante,False,2,Rural,no,False,,,,
943,0.0,Inversiones,Hombre,24.0,1,3,8886.0,Suiza,Basico,Empleo,True,7,Suburbana,yes,False,,,,
944,0.0,Inversiones,Hombre,52.0,0,1,17546.0,Suiza,Avanzado,Retirado,False,6,Rural,no,False,,,,
945,0.0,Inversiones,Hombre,72.0,1,0,8544.0,Suiza,Avanzado,Desempleo,True,5,Suburbana,yes,True,,,,
946,0.0,Ahorro,Mujer,31.0,1,4,10115.0,Suiza,Intermedio,Empleo,False,4,Suburbana,yes,True,,,,
947,0.0,Inversiones,Mujer,27.0,2,1,48302.0,Suiza,Intermedio,Desempleo,True,4,Urbana,no,False,,,,
948,0.0,Ahorro,Hombre,33.0,0,3,5560.0,Suiza,Basico,Empleo,False,6,Rural,yes,True,,,,
949,0.0,Corriente,Mujer,71.0,2,1,11400.0,Suiza,Intermedio,Empleo,False,4,Rural,yes,False,,,,
950,0.0,Inversiones,Mujer,87.0,2,0,6081.0,Suiza,Avanzado,Empleo,True,5,Urbana,no,False,,,,
951,0.0,Ahorro,Mujer,61.0,1,2,35282.0,Suiza,Intermedio,Empleo,False,6,Suburbana,no,False,,,,
952,0.0,Ahorro,Hombre,62.0,0,2,20673.0,Suiza,Basico,Empleo,False,5,Rural,no,False,,,,
953,0.0,Inversiones,Hombre,73.0,1,3,13497.0,Suiza,Avanzado,Desempleo,False,7,Urbana,no,True,,,,
954,0.0,Corriente,Hombre,74.0,0,3,43903.0,Suiza,Basico,Empleo,False,9,Urbana,no,True,,,,
955,0.0,Corriente,Mujer,38.0,2,2,46916.0,Suiza,Intermedio,Desempleo,True,10,Rural,no,False,,,,
956,0.0,Corriente,Hombre,85.0,0,3,7648.0,Suiza,Intermedio,Retirado,False,7,Urbana,yes,False,,,,
